DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,Genotype,Treatment,Behavior,class
0.340064103,0.538782051,0.304166667,2.335576923,3.3375,0.329487179,0.224038462,4.613461538,0.268269231,1.667307692,0.431730769,0.413782051,0.280128205,0.374038462,0.824038462,0.80224359,1.679487179,1.238141026,0.465705128,0.752884615,0.380128205,0.465064103,0.216346154,0.965705128,1.950641026,1.091346154,0.271794872,0.291346154,0.781089744,0.238782051,0.409294872,1.999679487,0.675641026,0.488782051,0.473717949,0.917948718,0.669871795,0.351282051,0.636858974,0.330128205,0.319230769,0.397435897,0.421153846,0.1608252,1.006433008,0.15461402,1.811002662,0.318544809,0.335847382,1.059449867,0.061889973,0.147515528,0.160159716,0.145519077,0.185448092,0.206299911,0.190550133,0.108030169,0.204968944,0.110026619,0.633096717,0.322094055,1.900177462,2.663265306,0.204525288,1.605590062,0.923913043,0.232697427,0.173691216,0.161934339,0.145519077,0.131543922,0.397737356,0.1696092262433333,0.18566992,0.2054395747469136,1.260425909,0,1,1,5
0.808938878,1.042622466,0.376350451,2.54417641,4.725765872,0.247003108,0.192985053,2.617285778,0.219328104,1.836909871,0.913127127,0.311528785,0.356815155,0.298505254,0.872280598,0.525677076,1.722953974,1.972177002,0.526417049,0.703270682,0.650880568,0.375314489,0.223767944,1.185585319,2.963297321,1.688175226,0.287405653,0.304277046,0.807014947,0.179961521,0.468255143,2.608850081,0.344383602,0.410389226,0.300577179,0.74944502,0.609590055,0.378718366,0.54639633,0.368506734,0.306348971,0.444132011,0.304129051,0.176812348,0.949098162,0.18877905,1.77306625,0.321453347,0.422476587,1.131373569,0.08975026,0.153485952,0.188345473,0.103104405,0.146895595,0.178459938,0.192421089,0.111949358,0.210891433,0.112903226,0.421175858,0.253468609,1.550034686,2.0802983,0.117065557,1.096514048,0.918314256,0.176292057,0.133975026,0.103537981,0.103104405,0.105272286,0.422823448,0.090530697,0.139784946,0.15461325,1.9236906,0,1,0,4
0.509183088,0.730246795,0.418308781,2.687201071,5.622058542,0.209010905,0.175722212,2.283336522,0.230246795,1.561316243,0.677348383,0.291276067,0.381002487,0.28171035,1.003634972,0.602448823,1.731872967,2.017983547,0.467667878,0.814329443,0.399846949,0.36808877,0.173904725,1.765544289,3.571455902,1.501243543,0.259613545,0.3117467,0.785154008,0.160895351,0.423187297,2.944136216,0.343696193,0.425004783,0.324851731,0.757030802,0.543619667,0.404629807,0.552994069,0.363879855,0.3130859,0.447197245,0.256648173,0.18438769,0.856165847,0.200737337,1.52436418,0.301880744,0.386086771,1.279600342,0.185456294,0.148696303,0.190532165,0.108303056,0.145330199,0.176212866,0.132560376,0.117760205,0.244817269,0.142444967,0.510472323,0.255343022,1.663549904,2.016830519,0.108196196,0.996847617,0.846708698,0.193684548,0.118508228,0.1347617489937106,0.108303056,0.106219278,0.435776875,0.111882881,0.133361829,0.127431075,1.926426587,1,1,0,0
0.494053315,0.666165414,0.311961722,2.439781271,4.256596036,0.22556391,0.157484621,3.728229665,0.190020506,1.309090909,0.719480519,0.296103896,0.334791524,0.232809296,0.870950103,0.819548872,1.609706083,1.906220096,0.485030759,0.652084757,0.432125769,0.30936432,0.156117567,1.082980178,2.475324675,1.339712919,0.223650034,0.24101162,0.673820916,0.143267259,0.379357485,2.11114149,0.296924129,0.448530417,0.394805195,0.716746411,0.510731374,0.361175666,0.572932331,0.334244703,0.284347232,0.386056049,0.370608339,0.178158564,0.794703616,0.149462983,1.998196278,0.273427892,0.393785357,1.460031155,0.107157498,0.143149955,0.16454866,0.113798475,0.155939985,0.182257932,0.173977208,0.115766172,0.267770763,0.114126425,0.52668689,0.306304829,1.474050996,2.270558334,0.138558662,1.115438223,0.932442404,0.223661556,0.14987292,0.104205952,0.113798475,0.116340084,0.443059769,0.115848159,0.146265475,0.150856768,1.54136263,1,1,0,0
0.619073084,0.840106952,0.318716578,2.132620321,3.704456328,0.232442068,0.18912656,2.23600713,0.204099822,1.582352941,0.714616756,0.279500891,0.321033868,0.274688057,0.756506239,0.453654189,1.383244207,1.719607843,0.507308378,0.585204991,0.517468806,0.334046346,0.184670232,0.900534759,2.358110517,1.396256684,0.245811052,0.29483066,0.742602496,0.17771836,0.386987522,2.075935829,0.304812834,0.367201426,0.339215686,0.667023173,0.544206774,0.340463458,0.484848485,0.343493761,0.281639929,0.364527629,0.331729055,0.152532215,0.931225652,0.190140845,1.931225652,0.295325142,0.392568175,0.886874438,0.078064129,0.167515733,0.175157327,0.093347318,0.139946059,0.168864249,0.192088702,0.118969134,0.188642493,0.114024573,0.434522026,0.274048547,1.420437519,2.083907702,0.140395565,1.137848367,0.9919089,0.177105184,0.158825292,0.118819299,0.093347318,0.118669464,0.398561582,0.129157926,0.18219958,0.180551393,1.770902008,0,1,0,4
0.257121987,0.458728999,0.335646457,2.477720964,3.80715851,0.434623813,0.23082542,3.73265157,0.302410519,1.632943755,0.309715121,0.493425858,0.356464573,0.438276114,0.893352812,0.837107378,1.752373996,1.414901388,0.542366691,1.006939372,0.407231556,0.563550037,0.258948137,1.205624543,2.289992695,1.215120526,0.314463112,0.396639883,0.88641344,0.26990504,0.393352812,2.247626004,0.822498174,0.562819576,0.563184806,0.953250548,0.811541271,0.482468955,0.810080351,0.437910884,0.402848795,0.505478451,0.471877283,0.178646051,0.895737568,0.164020059,1.777893857,0.306936899,0.330965316,1.188257417,0.17404931,0.195152528,0.172586711,0.128917677,0.177601337,0.166109486,0.203301295,0.127246135,0.182198078,0.110112829,0.578353531,0.297325533,1.521103218,2.272252403,0.191600501,1.447764313,0.849352277,0.228583368,0.1579142423471741,0.184914333,0.128917677,0.131842875,0.519849561,0.217091517,0.279983285,0.2054395747469136,1.056414542,0,1,1,5
0.807474652,0.925253478,0.334826692,2.327988682,4.018038199,0.206437161,0.165173308,2.280122613,0.217401556,1.840957321,0.938693704,0.25324216,0.326102334,0.248997878,0.782244754,0.448950719,1.504833766,1.78094789,0.459679321,0.599740627,0.676845084,0.324215987,0.170950248,1.170950248,2.638410752,1.417472294,0.250648432,0.269511908,0.779415232,0.16116482,0.468167885,2.307474652,0.311483141,0.390709738,0.298396605,0.635934921,0.524286725,0.330464513,0.502004244,0.288375383,0.255246404,0.385640179,0.316788493,0.175770765,0.871889735,0.145593036,1.540660138,0.289735219,0.396880667,0.933188248,0.169169387,0.131882481,0.169894813,0.102067465,0.14211099,0.197606094,0.184185709,0.100616612,0.221690243,0.117083787,0.497859993,0.263692419,1.325426188,2.41218716,0.111788176,0.899601016,0.882335872,0.198694233,0.112150889,0.1347617489937106,0.102067465,0.1310530394368159,0.372651433,0.108451215,0.119477693,0.140152339,1.805875952,0,1,0,4
2.017304297,2.072160094,0.370335491,2.637551501,5.015773985,0.206474397,0.176692172,3.075691583,0.217775162,3.989405533,2.33184226,0.282048264,0.346674514,0.264390818,0.884873455,0.612124779,1.680988817,1.995173632,0.483931725,0.741259564,1.754326074,0.395644497,0.179635079,1.379752796,3.337610359,2.170217775,0.273337257,0.319599765,0.809652737,0.166804002,0.404708652,2.79234844,0.321836374,0.414832254,0.32772219,0.700412007,0.532666274,0.374690995,0.546674514,0.366450853,0.304414361,0.409535021,0.294997057,0.204261364,1.189488636,0.186647727,1.418110795,0.327698864,0.372940341,1.125071023,0.133735795,0.179190341,0.208522727,0.108948864,0.139275568,0.172017045,0.345667614,0.123650568,0.224360795,0.148863636,0.452982955,0.275497159,1.307954545,2.161221591,0.136150568,0.830752841,1.146377841,0.202414773,0.124715909,0.110369318,0.108948864,0.108948864,0.469460227,0.1696092262433333,0.150710227,0.2054395747469136,2.028409091,1,0,0,2
0.255256242,0.518396846,0.296649146,2.24195138,3.432490145,0.249671485,0.178219448,3.760676741,0.232260184,1.085742444,0.285151117,0.320302234,0.271024967,0.277595269,0.850197109,0.819973719,1.576872536,0.944316689,0.488994744,0.644053876,0.255913272,0.35413929,0.183311432,1.121879106,2.262647832,0.94021025,0.225525624,0.250985545,0.651281209,0.17542707,0.363830486,2.15390933,0.99392247,0.380091984,0.340013141,0.748521682,0.564388962,0.320630749,0.474047306,0.296977661,0.290571616,0.388304862,0.322109067,0.172342283,0.934948701,0.156516045,1.490504257,0.269482646,0.514298188,1.076511679,0.769919232,0.161755075,0.164156298,0.129775158,0.168958743,0.190133159,0.361711417,0.119951976,0.188059376,0.111329404,0.608928182,0.277996071,1.736411264,2.380157171,0.150512988,1.295022921,0.762169832,0.20650513,0.124536127,0.111001965,0.129775158,0.104780616,0.453285309,0.409735866,0.157389216,0.297424143,1.212726479,0,1,1,5
0.521126761,0.583045442,0.304278501,2.053414829,3.381344672,0.251660909,0.189476482,1.800956683,0.178049429,1.51767207,0.733988839,0.317565772,0.327664098,0.292319957,0.774647887,0.588094605,1.352112676,1.216848259,0.404996014,0.609619984,0.445920808,0.365399947,0.193994154,0.910975286,2.401541323,1.117193728,0.243954292,0.247408982,0.592080787,0.183630082,0.395163433,1.705022588,0.386925326,0.552218974,0.458942333,0.854371512,0.672601648,0.439808663,0.592612277,0.450969971,0.410045177,0.478341749,0.30029232,0.152730856,0.740990991,0.192989865,0.958333333,0.251126126,0.313907658,0.926238739,0.086148649,0.191722973,0.154279279,0.110078829,0.132460586,0.149774775,0.161317568,0.137528153,0.204673423,0.104448198,0.406109234,0.244650901,1.045326577,1.584881757,0.157657658,1.027167793,0.688344595,0.181869369,0.179757883,0.168637387,0.110078829,0.1310530394368159,0.389358108,0.148226351,0.269003378,0.243806306,1.238457207,1,1,0,0
0.273416887,0.480870712,0.246042216,1.733509235,2.428100264,0.18469657,0.146273087,2.254287599,0.166062005,0.848614776,0.295844327,0.246042216,0.238126649,0.219986807,0.648911609,0.501649077,1.043865435,1.035290237,0.405507916,0.526055409,0.222790237,0.274406332,0.163093668,0.813159631,1.596635884,0.859498681,0.186180739,0.215204485,0.475098945,0.129617414,0.32866095,1.488951187,0.477572559,0.414577836,0.495877309,0.608014512,0.494063325,0.310356201,0.515171504,0.309201847,0.28792876,0.375,0.515996042,0.177289206,0.833352824,0.157876272,2.238451643,0.280084201,0.548590808,0.861185826,0.250847854,0.180446731,0.176119752,0.118348731,0.151561221,0.197754649,0.284645071,0.116828441,0.214127003,0.121740147,0.541106303,0.31762367,1.574435739,1.985615717,0.171208046,1.140217518,0.903753947,0.229096012,0.189685417,0.13308385,0.118348731,0.126301017,0.387089229,0.182668694,0.196936031,0.209683078,1.117062332,0,0,1,7
1.875890736,1.954473476,0.359857482,2.537608868,4.538796516,0.232581156,0.188044339,2.62925574,0.211599367,3.4101346,2.441607284,0.296516231,0.346001584,0.339667458,0.856888361,0.591646873,1.588875693,2.173594616,0.516231196,0.681314331,1.768804434,0.408551069,0.204671417,1.127078385,2.664687253,2.126286619,0.288400633,0.291963579,0.781868567,0.188638163,0.374505146,2.322842439,0.323238321,0.411322249,0.297307997,0.639350752,0.551860649,0.366389549,0.508313539,0.392319873,0.322248614,0.381433096,0.337688044,0.17211329,0.727783511,0.160532049,1.578832703,0.29916294,0.338722624,1.007338608,0.114780415,0.184726522,0.198945075,0.095172572,0.129572297,0.135534916,0.190230478,0.133012269,0.193555785,0.105951152,0.30455223,0.235294118,0.991400069,1.993120055,0.133241601,0.914230019,1.002522646,0.219011581,0.156633414,0.142758858,0.095172572,0.137369568,0.419676643,0.1696092262433333,0.174635936,0.2054395747469136,1.742002064,1,0,0,2
0.316411451,0.44241012,0.311251664,2.367010652,4.689081225,0.218541944,0.176930759,5.263814913,0.198069241,1.625832224,0.382323569,0.329394141,0.321571238,0.248501997,0.856857523,1.008488682,1.772802929,1.457057257,0.366677763,0.66361518,0.252330226,0.37849534,0.160286285,1.110186418,1.989846871,1.034620506,0.228695073,0.241011984,0.611850866,0.135319574,0.360352863,2.171937417,0.48701731,0.488348868,0.53828229,0.853362184,0.760652463,0.465379494,0.647969374,0.42626498,0.418774967,0.502496671,0.546770972,0.194184283,1.045134243,0.154937115,1.680492374,0.260012488,0.197573811,1.348764606,0.198822585,0.237177772,0.220140933,0.12594773,0.126572117,0.181072161,0.196057444,0.133797164,0.240745696,0.162786549,0.446793328,0.251092677,1.389260548,2.1651057,0.161270181,1.463919365,0.733743645,0.205780037,0.177147444,0.16840603,0.12594773,0.153688342,0.438854696,0.211756311,0.1831345384551724,0.239853715,0.714387655,1,1,1,1
0.309965523,0.468067641,0.283040552,2.415695288,4.080774914,0.232638319,0.17123625,5.105073059,0.204071581,1.290921031,0.370382532,0.318995239,0.275488426,0.268264653,0.86701691,0.849285832,1.788868823,1.136102446,0.376949598,0.642094894,0.26153341,0.361516992,0.16975866,0.999343293,2.285339025,1.115416188,0.230996552,0.257428994,0.659333443,0.148579872,0.351009686,2.175340667,0.516335577,0.468724347,0.473157117,0.824495157,0.525857823,0.321457889,0.546544081,0.30865211,0.288786735,0.359382696,0.380889837,0.172736125,1.160662123,0.132619279,1.607108082,0.338851022,0.275754625,1.14157741,0.072833496,0.154138267,0.177799416,0.134469328,0.164849075,0.201850049,0.149367089,0.113534567,0.262512171,0.142064265,0.59707887,0.267867575,1.732035054,2.479454722,0.168159688,1.437000974,0.879844206,0.268549172,0.1579142423471741,0.1347617489937106,0.134469328,0.120253165,0.483252191,0.1696092262433333,0.212171373,0.187925998,1.051022395,1,1,1,1
0.287188989,0.523557438,0.319745897,2.425489677,3.589465326,0.244044468,0.189253573,3.807834833,0.250661726,1.075172049,0.286394918,0.313128639,0.302011646,0.298703017,0.874933827,0.669269455,1.374669137,1.550952885,0.478295394,0.6776072,0.249470619,0.354420328,0.182901006,1.225119111,2.513763896,1.205134992,0.248676548,0.283483325,0.799761779,0.187665431,0.45791424,2.543012176,0.947326628,0.445341451,0.357199576,0.733192165,0.573583907,0.341715193,0.57212811,0.326098465,0.278321863,0.402858655,0.680121758,0.195628652,0.784967179,0.143475438,2.516049917,0.298564524,0.63629806,0.832359518,0.613864243,0.149823271,0.174998197,0.11390031,0.149029792,0.187044651,0.331313568,0.107336074,0.181634567,0.109788646,0.460289981,0.299502272,1.303541802,2.217052586,0.131789656,1.249008151,0.732381158,0.215970569,0.130058429,0.1347617489937106,0.11390031,0.1310530394368159,0.305273029,0.28716728,0.127822261,0.220442906,1.372285941,0,0,1,7
0.505599336,0.719825798,0.314599751,2.194110328,3.908544173,0.281833264,0.200539195,2.80423061,0.210700954,1.596433015,0.664039818,0.359394442,0.312525923,0.296557445,0.808793032,0.787432601,1.591455827,1.360846122,0.431771049,0.720862713,0.436540854,0.395064289,0.1847781,1.128992119,3.119867275,1.094773953,0.261924513,0.300082953,0.727084197,0.168187474,0.428660307,2.043550394,0.347366238,0.438822066,0.351306512,0.725010369,0.732061385,0.378058897,0.586686022,0.453961012,0.340729988,0.51244297,0.22065533,0.184074074,1.031234568,0.173209877,1.35037037,0.310246914,0.61691358,1.409259259,0.201728395,0.200617284,0.195925926,0.117407407,0.142098765,0.16617284,0.206419753,0.145185185,0.166296296,0.103950617,0.487654321,0.332962963,1.396049383,2.067654321,0.176296296,1.268765432,0.659012346,0.224074074,0.182839506,0.161851852,0.117407407,0.1310530394368159,0.416419753,0.182469136,0.1831345384551724,0.231234568,1.297777778,0,0,0,6
0.268051771,0.46278951,0.384366485,2.478201635,4.941416894,0.232799728,0.182646458,5.446611035,0.211682561,1.222070845,0.295470027,0.301175068,0.347241144,0.267029973,0.896628065,0.807305858,1.711597411,1.690820845,0.442012943,0.766859673,0.21270436,0.347666894,0.180091962,1.610439373,3.205126022,1.176600817,0.23143733,0.334298365,0.802196866,0.147309264,0.387176431,2.1465499764802263,0.490548365,0.476668937,0.405568801,0.759451635,0.520350817,0.391433924,0.603712534,0.352094687,0.305347411,0.392881471,0.458702316,0.218507463,1.058955224,0.166119403,2.170298507,0.298955224,0.519054726,1.925771144,0.407512438,0.157761194,0.201243781,0.13199005,0.178756219,0.196268657,0.310049751,0.118059701,0.231343284,0.164527363,0.51880597,0.328258706,1.55840796,2.323134328,0.153084577,1.39358209,0.906915423,0.251791045,0.14238806,0.119701493,0.13199005,0.117661692,0.541144279,0.197114428,0.177114428,0.166318408,1.182587065,1,0,1,3
0.225439783,0.364276049,0.247090663,1.866576455,3.470635995,0.21420839,0.165764547,4.810554804,0.194046008,1.08308525,0.316779432,0.330446549,0.271177267,0.255615697,0.723410014,1.094857916,1.468741543,1.078755074,0.431799729,0.553991881,0.209742896,0.306224628,0.168335589,0.929769959,1.771041949,0.865629229,0.196211096,0.224492558,0.578619756,0.151691475,0.297428958,1.953721245,0.579431664,0.379837618,0.375236806,0.767388363,0.488362652,0.304600812,0.489986468,0.276589986,0.270230041,0.312449256,0.37631935,0.169649248,1.106350343,0.14745884,1.824624195,0.223437979,0.349319971,1.288373044,0.229778096,0.16586563,0.189180898,0.125779732,0.152162798,0.170569588,0.183454341,0.131199509,0.220574701,0.121280295,0.533387872,0.265773596,1.763779528,2.443501381,0.159014214,1.51907148,0.746395337,0.200838532,0.1579142423471741,0.1347617489937106,0.125779732,0.11187238,0.484712138,0.187033439,0.1831345384551724,0.2054395747469136,0.919828203,1,1,1,1
0.424200471,0.682403433,0.340994047,2.677973141,4.52443583,0.278000831,0.201439845,5.732521113,0.248788592,1.371729198,0.492316212,0.444552125,0.296414232,0.317319673,0.939083483,1.050809913,1.950851447,1.360791915,0.458950575,0.762702478,0.35317735,0.366191333,0.19631732,1.290184134,2.728644608,1.272324519,0.265679081,0.294752873,0.840371037,0.183441783,0.478471549,2.75481102,0.627301675,0.505607088,0.431953482,0.962757857,0.617333518,0.40121833,0.603627302,0.333933269,0.319396373,0.473487471,0.412570954,0.183565891,1.112325581,0.128682171,1.770697674,0.29248062,0.354263566,1.310775194,0.076821705,0.119612403,0.174651163,0.140310078,0.164573643,0.22620155,0.162945736,0.090930233,0.203565891,0.109224806,0.509379845,0.278837209,1.753178295,2.605348837,0.159767442,1.480232558,0.826434109,0.204108527,0.122713178,0.098062016,0.140310078,0.101705426,0.421705426,0.1696092262433333,0.159147287,0.2054395747469136,1.024573643,0,1,1,5
0.286237741,0.519021446,0.300678952,1.817544994,2.763013256,0.20756547,0.152818192,2.903976722,0.204440134,0.866903761,0.271042138,0.264899235,0.255630995,0.272658692,0.627869382,0.55738765,1.119517189,1.126953335,0.472680246,0.732083199,0.206595538,0.309839422,0.180946223,1.146459748,2.112835435,0.994503718,0.20756547,0.254553292,0.588641017,0.145166505,0.392606962,2.012716888,1.239681,0.40575493,0.381398858,0.593059597,0.46998599,0.293997198,0.540036642,0.291841793,0.255846535,0.389697166,0.467830585,0.209685806,0.905370274,0.168164599,2.297259155,0.337443363,0.674218228,0.976008319,0.376513407,0.184282849,0.195201664,0.129243111,0.166604769,0.199286935,0.286637451,0.126717671,0.223724281,0.157468618,0.584267994,0.337369086,1.585902102,2.388472109,0.155166011,1.216965015,0.924608185,0.285671841,0.171655649,0.131917106,0.129243111,0.135853822,0.403179083,0.218821956,0.201812375,0.219787566,1.264948377,0,0,1,7
0.216670166,0.340331724,0.260969977,1.769682973,2.633844216,0.228427462,0.182448037,4.32878438,0.207642242,1.139197984,0.311988243,0.332143607,0.264329204,0.284274617,0.644971657,0.90552173,1.310098677,1.01595633,0.420113374,0.541465463,0.252991812,0.341171531,0.184967457,0.824900273,1.431240815,0.802855343,0.214990552,0.230526979,0.567919379,0.175309679,0.346840227,1.605500735,0.554902372,0.416964098,0.406466513,0.779550703,0.54965358,0.299601092,0.510602561,0.314507663,0.293092589,0.318916649,0.410665547,0.163476461,0.991550267,0.157613382,1.962062425,0.245214692,0.318675634,1.191239869,0.20451802,0.188653216,0.179341266,0.142610795,0.164683566,0.191584756,0.193136748,0.13502328,0.213829971,0.110018969,0.63942059,0.291946887,1.90705294,2.605621659,0.203138472,1.608380755,0.786514916,0.226418348,0.1579142423471741,0.1347617489937106,0.142610795,0.121917572,0.468356613,0.205380238,0.1831345384551724,0.2054395747469136,1.115019831,1,1,1,1
